attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,class
0.47191011235955066,0.43678160919540227,0.430379746835443,0.05,0.0,0.0,0.6164383561643836,0.25,1
0.44943820224719105,0.40229885057471265,0.3797468354430379,0.26,0.0,0.0,0.6986301369863014,0.27,1
0.33707865168539325,0.40229885057471265,0.3797468354430379,0.2,0.0,0.0,0.6986301369863014,0.22,1
0.29213483146067415,0.264367816091954,0.44303797468354433,0.18,0.0,0.0,0.6575342465753424,0.26,1
0.6629213483146068,0.4597701149425288,0.26582278481012656,0.22,0.0,0.0,0.6986301369863014,0.28,1
0.43820224719101125,0.264367816091954,0.40506329113924044,0.41,0.0,0.0,0.7534246575342466,0.36,1
0.3595505617977528,0.22988505747126436,0.4177215189873418,0.37,0.0,0.0,0.5205479452054794,0.16,1
0.28089887640449435,0.40229885057471265,0.5063291139240506,0.26,0.0,0.0,0.684931506849315,0.16,1
0.5168539325842697,0.4827586206896552,0.3797468354430379,0.18,0.0,0.0,0.6986301369863014,0.43,1
0.16853932584269665,0.264367816091954,0.3291139240506329,0.34,0.0,0.0,0.726027397260274,0.72,1
0.31460674157303375,0.4827586206896552,0.3417721518987341,0.31,0.0,0.0,0.7397260273972602,0.29,1
0.39325842696629215,0.41379310344827586,0.430379746835443,0.18,0.0,0.0,0.767123287671233,0.22,1
0.31460674157303375,0.3333333333333333,0.2151898734177215,0.4,0.0,0.0,0.6712328767123287,0.47,1
0.606741573033708,0.5172413793103448,0.40506329113924044,0.21,0.0,0.0,0.6986301369863014,0.22,1
0.5393258426966293,0.471264367816092,0.40506329113924044,0.14,0.0,0.0,0.6575342465753424,0.22,1
0.550561797752809,0.39080459770114934,0.30379746835443033,0.22,0.0,0.0,0.6986301369863014,0.29,1
0.5280898876404495,0.4597701149425288,0.2151898734177215,0.18,0.0,0.0,0.7123287671232876,0.22,1
0.46067415730337086,0.42528735632183906,0.3797468354430379,0.2,0.0,0.0,0.6986301369863014,0.22,1
0.34831460674157305,0.1724137931034483,0.45569620253164544,0.18,0.0,0.0,0.5753424657534246,0.22,1
0.40449438202247184,0.4942528735632184,0.3797468354430379,0.2,0.0,0.0,0.7123287671232876,0.59,1
0.31460674157303375,0.3563218390804597,0.4177215189873418,0.24,0.0,0.0,0.6986301369863014,0.49,1
0.46067415730337086,0.39080459770114934,0.4683544303797468,0.18,0.0,0.0,0.4657534246575343,0.11,1
0.44943820224719105,0.41379310344827586,0.3417721518987341,0.55,0.0,0.0,0.7123287671232876,0.58,1
0.30337078651685395,0.21839080459770116,0.5443037974683543,0.41,0.0,0.0,0.6027397260273972,0.11,1
0.3707865168539326,0.3333333333333333,0.49367088607594933,0.21,0.0,0.0,0.7808219178082191,0.22,1
0.41573033707865165,0.471264367816092,0.36708860759493667,0.17,0.0,0.0,0.726027397260274,0.22,1
0.3258426966292135,0.7126436781609196,0.2911392405063291,0.12,0.0,0.0,0.6712328767123287,0.22,1
0.34831460674157305,0.09195402298850575,0.481012658227848,0.3,0.0,0.0,0.6438356164383561,0.27,1
0.5955056179775282,0.3563218390804597,0.44303797468354433,0.15,0.0,0.0,0.767123287671233,0.22,1
0.9101123595505619,0.5517241379310345,0.240506329113924,0.22,0.0,0.0,0.7397260273972602,0.22,1
0.28089887640449435,0.2528735632183908,0.3291139240506329,0.22,0.0,0.0,0.6027397260273972,0.31,1
0.48314606741573035,0.4827586206896552,0.26582278481012656,0.22,0.0,0.0,0.6575342465753424,0.22,1
0.7415730337078653,0.850574712643678,0.3291139240506329,0.37,0.0,0.0,0.6575342465753424,0.22,1
0.3595505617977528,0.5057471264367814,0.40506329113924044,0.16,0.0,0.0,0.7397260273972602,0.22,1
0.30337078651685395,0.3333333333333333,0.12658227848101267,0.35,0.0,0.0,0.7123287671232876,0.22,1
0.47191011235955066,0.3448275862068965,0.3291139240506329,0.15,0.0,0.0,0.7945205479452054,0.22,1
0.29213483146067415,0.4597701149425288,0.49367088607594933,0.19,0.0,0.6024096385542169,0.5753424657534246,0.22,1
0.8764044943820225,0.44827586206896547,0.2531645569620252,0.26,0.0,0.0,0.7123287671232876,0.31,1
0.43820224719101125,0.3103448275862069,0.45569620253164544,0.17,0.0,0.0,0.8082191780821917,0.22,1
0.41573033707865165,0.2988505747126437,0.35443037974683544,0.18,0.0,0.0,0.6986301369863014,0.22,1
0.28089887640449435,0.27586206896551724,0.5316455696202531,0.25,0.0,0.0,0.410958904109589,0.22,1
0.44943820224719105,0.4827586206896552,0.17721518987341767,0.16,0.0,0.0,0.6986301369863014,0.47,1
0.47191011235955066,0.43678160919540227,0.430379746835443,0.57,0.0,0.0,0.6301369863013698,0.22,1
0.5168539325842697,0.32183908045977005,0.481012658227848,0.24,0.0,0.0,0.547945205479452,0.22,1
0.6629213483146068,0.6436781609195401,0.2784810126582278,0.33,0.0,0.0,0.7945205479452054,0.22,2
0.15730337078651685,0.3333333333333333,0.0,0.14,0.0,0.0,0.5616438356164383,0.22,1
0.49438202247191015,0.4942528735632184,0.30379746835443033,0.14,0.0,0.0,0.7397260273972602,0.22,1
0.40449438202247184,0.5517241379310345,0.36708860759493667,0.23,0.0,0.0,0.6712328767123287,0.22,1
0.30337078651685395,0.40229885057471265,0.45569620253164544,0.3,0.0,0.0,0.5616438356164383,0.11,1
0.651685393258427,0.471264367816092,0.430379746835443,0.23,0.0,0.0,0.9999999999999999,0.22,1
0.606741573033708,0.471264367816092,0.4177215189873418,0.13,0.0,0.0,0.726027397260274,0.22,1
0.47191011235955066,0.43678160919540227,0.4177215189873418,0.21,0.0,0.0,0.6164383561643836,0.22,1
0.33707865168539325,0.1954022988505747,0.35443037974683544,0.28,0.0,0.0,0.7397260273972602,0.22,1
0.34831460674157305,0.3448275862068965,0.44303797468354433,0.1,0.0,0.0,0.6712328767123287,0.22,1
0.39325842696629215,0.5517241379310345,0.2151898734177215,0.35,0.0,0.0,0.6712328767123287,0.22,1
0.5168539325842697,0.4597701149425288,0.40506329113924044,0.34,0.0,0.0,0.726027397260274,0.22,1
0.16853932584269665,0.28735632183908044,0.3924050632911392,0.36,0.0,0.0,0.6575342465753424,0.56,1
0.3707865168539326,0.2988505747126437,0.40506329113924044,0.14,0.0,0.0,0.7397260273972602,0.44,1
0.11235955056179776,0.28735632183908044,0.35443037974683544,0.16,0.0,0.0,0.6986301369863014,0.45,1
0.2247191011235955,0.36781609195402304,0.36708860759493667,0.17,0.0,0.0,0.6712328767123287,0.22,1
0.20224719101123595,0.24137931034482762,0.430379746835443,0.24,0.0,0.0,0.6986301369863014,0.22,1
0.5168539325842697,0.5402298850574712,0.4177215189873418,0.17,0.0,0.0,0.7123287671232876,0.22,1
0.5617977528089888,0.6781609195402298,0.12658227848101267,0.33,0.0,0.0,0.767123287671233,0.22,1
0.5280898876404495,0.3563218390804597,0.36708860759493667,0.26,0.0,0.0,0.7123287671232876,0.22,1
0.6179775280898877,0.471264367816092,0.35443037974683544,0.16,0.0,0.0,0.7397260273972602,0.36,1
0.7191011235955057,0.6896551724137931,0.17721518987341767,0.33,0.0,0.0,0.6712328767123287,0.28,2
0.550561797752809,0.27586206896551724,0.3924050632911392,0.15,0.0,0.0,0.7534246575342466,0.26,1
0.2696629213483146,0.264367816091954,0.45569620253164544,0.17,0.0,0.0,0.7123287671232876,0.22,1
0.3707865168539326,0.3448275862068965,0.31645569620253167,0.28,0.0,0.0,0.6164383561643836,0.29,1
0.7415730337078653,0.7701149425287357,0.3797468354430379,0.4,1.0,0.0,0.7397260273972602,0.22,1
0.5842696629213484,0.6206896551724137,0.45569620253164544,0.24,0.0,0.0,0.6712328767123287,0.22,1
0.29213483146067415,0.24137931034482762,0.1392405063291139,0.22,0.0,0.0,0.767123287671233,0.22,1
0.3707865168539326,0.3563218390804597,0.35443037974683544,0.15,0.0,0.0,0.6301369863013698,0.27,1
0.14606741573033705,0.24137931034482762,0.6075949367088607,0.18,0.0,0.0,0.7123287671232876,0.22,1
0.50561797752809,0.43678160919540227,0.1392405063291139,0.49,0.0,0.0,0.6575342465753424,0.22,1
0.7752808988764046,0.7931034482758619,0.240506329113924,0.31,0.0,0.0,0.7808219178082191,0.25,2
0.29213483146067415,0.4597701149425288,0.31645569620253167,0.23,0.0,0.0,0.6438356164383561,0.22,1
0.40449438202247184,0.28735632183908044,0.4683544303797468,0.19,0.0,0.0,0.7808219178082191,0.22,1
0.550561797752809,0.37931034482758624,0.3797468354430379,0.1,0.0,0.0,0.6575342465753424,0.31,1
0.42696629213483145,0.37931034482758624,0.30379746835443033,0.45,0.0,0.0,0.7123287671232876,0.22,1
0.2247191011235955,0.42528735632183906,0.4177215189873418,0.32,0.0,0.0,0.726027397260274,0.31,1
0.40449438202247184,0.37931034482758624,0.481012658227848,0.49,0.0,0.0,0.767123287671233,0.22,1
0.31460674157303375,0.1724137931034483,0.31645569620253167,0.12,0.0,0.0,0.5616438356164383,0.22,1
0.39325842696629215,0.28735632183908044,0.3797468354430379,0.2,0.0,0.0,0.6986301369863014,0.22,1
0.38202247191011235,0.36781609195402304,0.3924050632911392,0.17,0.0,0.0,0.7397260273972602,0.22,1
0.46067415730337086,0.40229885057471265,0.4683544303797468,0.55,0.0,0.0,0.6575342465753424,0.22,1
0.5955056179775282,0.5517241379310345,0.44303797468354433,0.15,0.0,0.0,0.7397260273972602,0.22,1
0.6179775280898877,0.471264367816092,0.40506329113924044,0.17,0.0,0.0,0.7397260273972602,0.22,1
0.38202247191011235,0.5287356321839081,0.40506329113924044,0.74,0.0,0.0,0.6438356164383561,0.25,1
0.3707865168539326,0.3333333333333333,0.5189873417721519,0.14,0.0,0.0,0.7534246575342466,0.37,1
0.44943820224719105,0.2988505747126437,0.44303797468354433,0.25,0.0,0.0,0.6986301369863014,0.33,1
0.3258426966292135,0.4597701149425288,0.2911392405063291,0.18,0.0,0.0,0.7397260273972602,0.31,1
0.10112359550561799,0.24137931034482762,0.15189873417721517,0.1,0.0,0.0,0.6575342465753424,0.31,1
0.39325842696629215,0.5632183908045976,0.31645569620253167,0.54,0.0,0.0,0.6986301369863014,0.27,1
0.40449438202247184,0.32183908045977005,0.31645569620253167,0.18,0.0,0.0,0.726027397260274,0.22,1
0.46067415730337086,0.4827586206896552,0.22784810126582278,0.09,1.0,0.0,0.7534246575342466,0.25,1
0.5955056179775282,0.4942528735632184,0.44303797468354433,0.22,0.0,0.0,0.6164383561643836,0.22,1
0.24719101123595505,0.39080459770114934,0.430379746835443,0.24,0.0,0.0,0.6164383561643836,0.67,1
0.40449438202247184,0.471264367816092,0.4177215189873418,0.48,0.0,0.0,0.726027397260274,0.26,1
0.29213483146067415,0.27586206896551724,0.3797468354430379,0.38,0.0,0.0,0.6027397260273972,0.22,1
0.5617977528089888,0.37931034482758624,0.3797468354430379,0.37,0.0,0.0,0.6986301369863014,0.22,1
0.7528089887640451,0.5747126436781609,0.40506329113924044,0.13,0.0,0.0,0.7397260273972602,0.22,1
0.5168539325842697,0.264367816091954,0.3797468354430379,0.25,0.0,0.0,0.7397260273972602,0.25,1
0.42696629213483145,0.5402298850574712,0.2784810126582278,0.56,0.0,0.0,0.4931506849315068,0.22,1
0.1797752808988764,0.41379310344827586,0.18987341772151894,0.26,0.0,0.0,0.6712328767123287,0.26,1
0.2696629213483146,0.6091954022988506,0.35443037974683544,0.21,0.0,0.0,0.7397260273972602,0.25,1
0.28089887640449435,0.632183908045977,0.2151898734177215,0.08,0.0,0.0,0.726027397260274,0.25,1
0.41573033707865165,0.4827586206896552,0.3417721518987341,0.1,0.0,0.0,0.7534246575342466,0.22,1
0.47191011235955066,0.5517241379310345,0.3924050632911392,0.21,0.0,0.0,0.7534246575342466,0.3,1
0.46067415730337086,0.41379310344827586,0.45569620253164544,0.57,0.0,0.0,0.6986301369863014,0.22,1
0.15730337078651685,0.22988505747126436,0.3417721518987341,0.18,0.0,0.0,0.5753424657534246,0.33,1
0.2359550561797753,0.39080459770114934,0.430379746835443,0.12,0.0,0.0,0.7123287671232876,0.22,1
0.5730337078651686,0.5402298850574712,0.3291139240506329,0.16,0.0,0.0,0.726027397260274,0.22,1
0.34831460674157305,0.5172413793103448,0.2531645569620252,0.65,0.0,0.0,0.6301369863013698,0.26,1
0.5617977528089888,0.28735632183908044,0.45569620253164544,0.36,0.0,0.0,0.6027397260273972,0.21,1
0.3707865168539326,0.44827586206896547,0.2531645569620252,0.23,0.0,0.0,0.6986301369863014,0.22,1
0.33707865168539325,0.44827586206896547,0.40506329113924044,0.41,0.0,0.0,0.5342465753424658,0.33,1
0.5168539325842697,0.41379310344827586,0.3417721518987341,0.16,0.0,0.0,0.6986301369863014,0.22,1
0.6292134831460675,0.37931034482758624,0.4683544303797468,0.3,0.0,0.0,0.7808219178082191,0.27,1
0.550561797752809,0.40229885057471265,0.2911392405063291,0.52,0.0,0.0,0.7397260273972602,0.63,1
0.6966292134831461,0.5402298850574712,0.3291139240506329,0.2,0.0,0.0,0.9863013698630136,0.22,1
0.651685393258427,0.5057471264367814,0.22784810126582278,0.19,0.0,0.0,0.6575342465753424,0.39,1
