attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,class
0.017699115044247787,0.0244320617231033,0.0450065703022339,0.06609605325725156,0.06162820187674358,0.04891158290782048,0.09821428571428574,0.04785005512679162,0.03672441877683993,0.048477048477048465,0.028782078548135547,0.11137162954279015,0.178494314092414,0.09497782819428689,0.059885645501053256,0.0758192550376552,0.08579421821572894,0.1095064935064935,0.07668840732169159,0.04794520547945205,0.14070404721753793,0.3574276658828341,0.4046836918512239,0.5601885052760988,0.6571721311475409,0.7219958145170172,0.7535455404979515,0.8512762453684645,0.971590909090909,0.9170128901672526,0.7651226158038148,0.7644349584363064,0.7644649795232593,0.6192898781134075,0.4907435818758311,0.4454637096774194,0.39317734528755743,0.40532390558386194,0.42757748260594564,0.3956427015250545,0.18668210770121596,0.05555555555555556,0.10254752360015518,0.16348879154856996,0.21794142735285754,0.09462424574876578,0.07279971024990944,0.15992812219227315,0.11509338717819284,0.08848484848484849,0.061752988047808766,0.07703281027104136,0.2987012987012987,0.12280701754385964,0.11337868480725626,0.2282051282051282,0.11079545454545454,0.0,0.14325068870523416,0.06928406466512702,1
0.5140117994100296,0.3836262323189027,0.41425755584756896,0.3421302900618165,0.3086482373827034,0.28567589357699547,0.33874458874458874,0.35920617420066153,0.2598844957796535,0.288002288002288,0.36892102651354036,0.5493845252051582,0.6322153447531309,0.5721357120758997,0.5011535760858662,0.17993079584775087,0.23106413843125068,0.29111688311688305,0.23679781190826849,0.5918236301369864,0.890177065767285,0.7384725488191392,0.4900921903147187,0.263497592459789,0.15706967213114753,0.6262804273598412,0.7453514024582416,0.4979415397282833,0.4623579545454545,0.5183764781080218,0.4212534059945504,0.09795551561446865,0.03874829360495641,0.07578166401695814,0.009205277692543729,0.09254032258064515,0.15635250382680957,0.12509098471456798,0.2772506852203247,0.22777777777777775,0.12680949623624782,0.3466422466422467,0.4141988878830984,0.1821695439319763,0.08942280352573215,0.10065825562260013,0.14578051430641073,0.18209044624138965,0.2852094901564866,0.3466666666666667,0.15338645418326693,0.20827389443651925,0.39220779220779217,0.12865497076023394,0.054421768707483,0.11282051282051281,0.23863636363636367,0.22425629290617846,0.2589531680440771,0.14318706697459582,2
0.7876106194690266,0.4560651521645949,0.0795006570302234,0.1852116024726581,0.17271113365457771,0.27492609513571625,0.8898809523809524,1.0,0.8071968014215903,0.8369798369798369,0.7110449454132993,0.2952813599062134,0.3192745069814309,0.24914922140868306,0.6635570267830273,0.6584571544880928,0.1372914723862812,0.047999999999999994,0.40363980643803915,0.8627996575342466,0.7883642495784149,0.3571209487782435,0.12080110204514147,0.14055936891711918,0.18913934426229506,0.21213790064985127,0.18174177959869733,0.602099629477151,0.5745738636363635,0.6724193032917866,0.3643596730245232,0.43799146259267585,0.7680352829990549,0.8999470058293587,1.0,0.9205645161290322,0.9878635469057512,0.9275241759384425,0.7319207252793591,0.5091503267973857,0.19999999999999998,0.23931623931623933,0.2158282684598474,0.3700077299665035,0.6218367927210691,0.4247120131651124,0.28576602680188334,0.1656184486373166,0.1686017163048965,0.2533333333333333,0.1713147410358566,0.24536376604850213,0.27272727272727276,0.6549707602339181,0.6122448979591837,0.0717948717948718,0.23011363636363638,0.2723112128146453,0.2231404958677686,0.3163972286374134,2
0.278023598820059,0.04372053150450065,0.08278580814717477,0.04731336186400381,0.08698960182602078,0.10454178984144048,0.275974025974026,0.360529217199559,0.30060713756848806,0.33719433719433717,0.3390046788600596,0.4122215709261431,0.38563408665611054,0.20841497370320716,0.11375263316280469,0.1999796458375738,0.17749456014920734,0.1918961038961039,0.2889753839680202,0.3931934931506849,0.4805016863406408,0.5853184745935999,0.6903677016000846,0.758323942219035,0.8850409836065574,0.9681683004736202,0.9873936337850616,0.9806504734458625,0.9456168831168831,0.8446788111217641,0.6512261580381473,0.3362165805436981,0.3518849102173684,0.3171171171171171,0.1133271964815383,0.036290322580645164,0.0965449376776733,0.1712592284496205,0.13504111321948137,0.10087145969498912,0.08176027793862188,0.25079365079365085,0.31255657571447043,0.2101262561195568,0.10932613022462324,0.09914975315414154,0.16515755161173487,0.2431865828092243,0.25037859666834933,0.12242424242424242,0.08864541832669323,0.10699001426533522,0.19480519480519481,0.04678362573099415,0.16553287981859416,0.09743589743589742,0.19318181818181823,0.09382151029748284,0.05785123966942149,0.01847575057736721,2
0.23672566371681417,0.12344620660094298,0.15144546649145862,0.11436043747028057,0.1843773776312452,0.18865896264445042,0.29843073593073594,0.2586549062844543,0.1717755071819932,0.10424710424710423,0.009641287395434572,0.06638335287221572,0.21894342881819495,0.3077240383623801,0.4585214163908115,0.617036433950743,0.723033882499223,0.7758961038961038,0.7883442036608458,0.8138912671232876,1.0,0.980983539515387,0.9597329659849528,0.9591230406720623,0.9096311475409835,0.8993281198369864,0.7826452358441014,0.5756484149855907,0.33786525974025966,0.38585277511452004,0.452425068119891,0.33767692653336334,0.24908117189961143,0.27927927927927926,0.15536463127748798,0.04727822580645161,0.09195276623660617,0.08017053135073308,0.051022559561459,0.18453159041394335,0.10469021424435437,0.09072039072039072,0.048881417302469934,0.16335995877351198,0.15993744668751778,0.06925397696105322,0.171858022455632,0.20275531596286314,0.13074204946996468,0.20606060606060608,0.03286852589641434,0.202567760342368,0.2753246753246753,0.06432748538011697,0.06575963718820863,0.423076923076923,0.38068181818181823,0.027459954233409613,0.18732782369146006,0.10392609699769054,1
0.05825958702064897,0.1401628804114874,0.09559789750328514,0.07560627674750359,0.3116916053766167,0.4549852190271433,0.5075757575757576,0.36097023153252483,0.2658077891307567,0.23051623051623046,0.2749184744080533,0.4205744431418523,0.5700302288757738,0.5036609260596061,0.5354599257698867,0.5032566659881946,0.63122992436017,0.7221818181818181,0.8068588260046288,0.877568493150685,0.9885118043844856,1.0,0.8675426512662922,0.8597479766417376,0.905122950819672,0.8539486727613171,0.7636306334699025,0.6500617538081516,0.5550933441558441,0.3625226376904229,0.20152588555858314,0.0853740732419681,0.0648955161188701,0.023211446740858507,0.04050322184719239,0.18911290322580646,0.19341788760113712,0.29728605594260166,0.39331646637149487,0.3074074074074074,0.17961783439490445,0.20097680097680098,0.13060907797749902,0.1947951558876578,0.20287176570941143,0.15043883708173342,0.21242303513219848,0.29110512129380056,0.35487127713276123,0.3406060606060606,0.2151394422310757,0.20684736091298142,0.2779220779220779,0.6754385964912281,0.3582766439909298,0.13076923076923078,0.21306818181818185,0.11899313501144163,0.2479338842975207,0.14087759815242495,2
0.18141592920353986,0.11144449207029576,0.0683311432325887,0.16428911079410366,0.3289373573421252,0.3791991400161247,0.3471320346320346,0.3525909592061742,0.26491929512809126,0.27170027170027167,0.36877924287537217,0.5002930832356389,0.47876781344465247,0.332267711663401,0.4307352793660347,0.532871972318339,0.6100922184229615,0.6754285714285714,0.7190195665895225,0.797410102739726,0.8309443507588532,0.860137000306717,0.8672247536293313,0.9597377317897757,0.9709016393442622,0.9031831699526379,0.850404454249396,0.876286537669823,0.7686688311688311,0.5430915095344626,0.4122070844686649,0.2758930577398338,0.27690853722566416,0.19650238473767886,0.09634857318195766,0.010584677419354836,0.10397988191559154,0.2180513673702818,0.1334598355471221,0.10740740740740741,0.20660104226983209,0.24139194139194142,0.24401913875598089,0.17650090182942538,0.19562126812624395,0.042100932528798686,0.06754798985874683,0.18149146451033246,0.20141342756183744,0.20484848484848484,0.1344621513944223,0.30527817403708984,0.4415584415584416,0.34210526315789475,0.036281179138322,0.30769230769230765,0.14488636363636367,0.041189931350114416,0.0743801652892562,0.03926096997690531,2
0.3230088495575221,0.22160308615516505,0.2720105124835742,0.15002377555872565,0.2830332234339335,0.666756248320344,0.574404761904762,0.7554575523704521,0.48304457278246704,0.3945373945373945,0.6563164610803914,0.9255568581477139,0.969483230171297,0.7759100752810146,0.7456113953255089,0.9446366782006921,1.0,0.8830129870129869,0.7921312855038923,0.7664811643835617,0.495362563237774,0.39188222063183725,0.3596481932817633,0.3764983095994263,0.30840163934426224,0.2510188346734222,0.29309801449732115,0.2555578427336353,0.4341517857142857,0.15074038563971448,0.3603269754768393,0.2856661424399012,0.158248451118345,0.22564917859035508,0.11077017490027616,0.41350806451612904,0.3809315547780451,0.07008422585005719,0.1548597933797175,0.2018518518518518,0.15217139548349737,0.06434676434676434,0.1811716022242338,0.2097397577943829,0.08828547057150982,0.027838727372462974,0.09597971749366171,0.22222222222222224,0.20646138313982837,0.07393939393939394,0.12450199203187251,0.10841654778887302,0.21818181818181817,0.1111111111111111,0.199546485260771,0.47948717948717945,0.38920454545454547,0.10526315789473684,0.14049586776859505,0.08775981524249424,1
0.13421828908554573,0.16630947278182598,0.1212220762155059,0.00427960057061341,0.04666497590667005,0.14162859446385379,0.1931818181818182,0.11532524807056231,0.18984155190285795,0.22622622622622623,0.20487735715298455,0.3273739742086753,0.42565136029940986,0.3118490254717954,0.2736483097602568,0.19275391817626705,0.08423997513211066,0.1567792207792208,0.30464969492951816,0.3499571917808219,0.3973440134907251,0.531540742255393,0.623609197838296,0.7155004610183384,0.7800204918032786,0.7779491133384733,0.878873831284799,0.9569781803211198,0.8975243506493505,0.6624054543517631,0.6131880108991826,0.5702089418108289,0.48104588890055655,0.45193428722840484,0.22276772015955817,0.13356854838709678,0.15536846708943802,0.14131225954039722,0.3115117014547755,0.4252723311546841,0.30677475390851183,0.2465201465201465,0.15595499806026122,0.03285235763978356,0.04236565254478249,0.09476138233680746,0.14143426294820718,0.2327044025157233,0.18626956082786472,0.06909090909090909,0.09063745019920319,0.17974322396576317,0.23896103896103899,0.0935672514619883,0.1179138321995465,0.17435897435897438,0.10795454545454547,0.09610983981693363,0.12672176308539945,0.11085450346420324,2
0.23303834808259588,0.17873981997428204,0.15078843626806832,0.18069424631478842,0.19477555161044888,0.17575920451491533,0.09226190476190478,0.1997794928335171,0.0700429438767955,0.01144001144001144,0.0862044520062385,0.21951934349355215,0.25219519216928177,0.26090543467051663,0.3292205838098104,0.49440260533279057,0.6228370117086314,0.6982857142857142,0.8246370713233748,0.864083904109589,0.7969013490725125,0.7451180860852674,0.7378404153862456,0.7231840999897552,0.6082991803278688,0.4433307632999228,0.42546485975417586,0.3926512968299712,0.4460227272727272,0.37402791094066257,0.289591280653951,0.3134127162435408,0.33760369631418663,0.3777424483306836,0.4342845453615629,0.4734879032258065,0.47725781762519137,0.44514921493189147,0.3712839974699557,0.45076252723311544,0.42895193977996526,0.4463980463980464,0.4995473942842364,0.36098943571244524,0.18239977253340914,0.1531815688425672,0.23596522998913436,0.2356993111710093,0.22009086320040383,0.2715151515151515,0.13247011952191234,0.0998573466476462,0.43896103896103894,0.4853801169590643,0.07256235827664399,0.3205128205128205,0.17897727272727276,0.09382151029748284,0.3663911845730028,0.19861431870669746,2
0.47123893805309736,0.2756108015430776,0.2371879106438896,0.2553495007132668,0.6124778087750443,0.3104004299919377,0.4772727272727273,0.2059536934950386,0.3531763660595291,0.4731874731874732,0.26074011059123775,0.16720398593200467,0.553908161796459,0.5580076312261524,0.23743605176045743,0.4242825157744759,0.5807688322453632,0.5607272727272727,0.8081211866189776,0.8753210616438356,0.49915682967959535,0.6291790205500459,0.8278054466461798,0.6618174367380393,0.7700819672131146,0.8623196387267319,0.8214098119550374,0.6805269658295595,0.32751623376623373,0.6170235431980399,0.725449591280654,0.8759829251853516,0.6489551611887009,0.5343932167461579,0.27994272271657983,0.06290322580645161,0.06767986004810846,0.369969845066029,0.5963525195024247,0.3708061002178649,0.41273885350318473,0.5802197802197803,0.595111858269753,0.5364596753414068,0.7731020756326413,0.7746845858475041,0.5785947120608476,0.7439353099730459,0.6557294295810197,1.0,0.24203187250996014,0.2881597717546362,0.9246753246753247,0.6695906432748537,1.0,1.0,1.0,1.0,0.6666666666666666,0.21247113163972287,2
0.12758112094395282,0.1560222888984141,0.3081471747700394,0.18212077983832622,0.04615774790768449,0.10373555495834454,0.37635281385281383,0.42271223814773984,0.2662520361320894,0.2420992420992421,0.26229973061108747,0.18859906213364594,0.2578091262415432,0.47138290192843146,0.7289597753034406,0.7780378587421127,0.7830276655268885,0.597090909090909,0.3898590363980644,0.230201198630137,0.48861720067453623,0.7514569062468051,0.8512239059022993,1.0000000000000002,0.841905737704918,0.647207842273378,0.681794306124593,0.5721490325236723,0.46956168831168826,0.48876105251944174,0.40970027247956403,0.13345315659402385,0.12506563057859915,0.03985161632220456,0.382939552009819,0.7123991935483871,0.7618631095560902,0.32504939170219405,0.02298123550495467,0.2802832244008714,0.4447017950202663,0.46617826617826624,0.3155308418466313,0.2576655501159495,0.32797839067386975,0.2586396050466264,0.35494386091995656,0.5094339622641509,0.6895507319535589,0.4824242424242424,0.14243027888446216,0.12125534950071323,0.07272727272727272,0.3011695906432748,0.054421768707483,0.13589743589743591,0.24715909090909097,0.12356979405034324,0.18457300275482091,0.04157043879907621,1
0.37389380530973454,0.1847406772396057,0.05420499342969777,0.05563480741797433,0.07202637585594723,0.28728836334318736,0.33116883116883117,0.2476295479603087,0.1751814008588775,0.34548834548834545,0.34410888983411314,0.3133059788980071,0.24384626457463657,0.07321852119212127,0.06540274852041328,0.13647465906777936,0.14236866645943425,0.20405194805194804,0.1544287818220072,0.07908818493150685,0.27951096121416524,0.5795930886412433,0.748966832679877,0.8435611105419528,0.940983606557377,0.9984579799537393,0.9683790314108626,1.0,0.8609983766233765,0.6781719399169064,0.7885558583106268,0.7752190518984498,0.4956421295810144,0.16682564917859036,0.0894957553441751,0.13770161290322583,0.07817625191340477,0.10990953519808676,0.16424204090238248,0.02265795206971678,0.13086276780544295,0.03321123321123321,0.0694426483900168,0.16864210255088893,0.12937162354279214,0.10381239714755898,0.19177834118073162,0.3009883198562444,0.2700656234225139,0.28484848484848485,0.15438247011952191,0.21683309557774605,0.06233766233766233,0.11988304093567254,0.12698412698412698,0.21794871794871798,0.38920454545454547,0.30892448512585813,0.209366391184573,0.05773672055427251,2
0.18362831858407083,0.027861123017573944,0.10742444152431012,0.1747503566333809,0.24752726350494542,0.1830153184627788,0.37445887445887444,0.24718853362734292,0.05597512216792537,0.11897611897611896,0.11952360697575501,0.08851113716295428,0.07672376565423925,0.1747963287614726,0.26100912829772294,0.4100346020761246,0.48709978240596835,0.6582857142857143,0.7814012202819273,0.8267337328767123,0.8692032040472175,0.9409058378488907,0.9999999999999999,0.9929310521462965,0.9564549180327868,0.8509747769578146,0.7074272507616347,0.5678262659530671,0.48904220779220775,0.4552040055395759,0.39204359673024525,0.2290496517636486,0.13556652315446815,0.23953365129835721,0.3370154444103508,0.37116935483870966,0.27968510824404114,0.20047831964230012,0.29485557663925793,0.374400871459695,0.3915460335842501,0.5356532356532356,0.4216992111728954,0.2528987374388044,0.12283195905601366,0.23148656061437195,0.3605577689243028,0.3644803833483079,0.31701161029782937,0.39151515151515154,0.25199203187250996,0.2938659058487874,0.6675324675324675,0.4883040935672515,0.07029478458049888,0.1641025641025641,0.33522727272727276,0.16933638443935925,0.2121212121212121,0.13856812933025403,2
0.4306784660766962,0.20060008572653237,0.15867279894875164,0.07822158820732288,0.2432158255135683,0.180327868852459,0.2218614718614719,0.086438809261301,0.15089589811935433,0.03403403403403403,0.18332624415142496,0.2618698710433764,0.2999856052972506,0.26358667629163657,0.3799779315879226,0.45827396702625695,0.6567195109315097,0.8594285714285713,0.9327792972859248,0.9322559931506849,0.9097807757166947,0.9143236887843779,0.9269895093779802,0.8569818666120276,0.7261270491803278,0.5333186474281308,0.3867002836432399,0.39409221902017294,0.4060470779220779,0.2701608607648876,0.267465940054496,0.31060435857110763,0.28058384962721833,0.415474297827239,0.3857011353175821,0.41481854838709675,0.45713973321670676,0.41967349485286476,0.4602572211680372,0.36100217864923745,0.32819918934568615,0.4046398046398047,0.3223845855424803,0.3414068539036331,0.24850725049758318,0.12781130005485467,0.09597971749366171,0.02425876010781671,0.17264008076728926,0.16606060606060608,0.027888446215139442,0.007132667617689013,0.0,0.6345029239766081,0.46031746031746035,0.19743589743589746,0.3238636363636364,0.2540045766590389,0.30578512396694213,0.21709006928406466,2
