attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,class
0.5691699604743082,0.375,0.0,0.33333332333333354,0.0,0.01901140026283423,0.00011950829590335322,0.03602483999845714,0.00043012541024724607,0.15646786309737765,0.15721231488826834,0.1936671480584157,0.1161340532771924,0.789179107165432,0.34705883442906565,0.2770398764551054,0.1936671480584157,0.43281928,0.22997087879263783,2
0.7509881422924901,0.45,0.0,0.0,0.0,0.03802280121007914,0.001304666223799014,0.021118043657264367,0.0005570120112060826,0.27782082038174505,0.26418150943421,0.3195876117850691,0.24629772419960325,0.6511194077153875,0.3976470506020761,0.3358633978302589,0.3195876117850691,0.27171725,0.17428828979617833,1
0.383399209486166,0.45,0.0,0.6666666466666671,0.0,0.04942966860732454,0.0005228485929070189,0.05714285458740033,0.004028756673256639,0.15052930598076858,0.15559157824628508,0.1811487512433818,0.11301635657002784,0.8208955244932056,0.31411763815224913,0.29791272069895475,0.1811487512433818,0.40821064,0.24597947623460847,2
0.2964426877470356,0.5166666666666667,0.0,0.0,0.0,0.015209128012549079,0.00011950822935220321,0.018633538469966553,8.816247677187475e-05,0.034856701312368746,0.05024311304897174,0.03608247565476822,0.01870615709411825,0.9291044746672422,0.14588235867128024,0.45920305154305097,0.04565537595246409,0.6137566,0.39487712525930024,2
0.2924901185770751,0.39999999999999997,0.0,0.33333332333333354,0.0,0.03992395033902454,0.00034732091287204117,0.03975154858686033,0.001111381564982479,0.11644719725630356,0.13695300840318486,0.12886598211438893,0.08339828344822187,0.9384328367544275,0.21882353165397922,0.33206831816266935,0.13107511759149398,0.39931142,0.3210193371095575,2
0.6521739130434783,0.7250000000000001,0.0,0.0,0.0,0.0665399354826589,0.0002530194055086605,0.04472049411673949,0.00015206931073236856,0.3780015454067093,0.3541329145391646,0.4455080821391157,0.3289165992543539,0.548507471771274,0.5447058850311418,0.20303607056519124,0.4455080821391157,0.30253935,0.17395123824098935,1
0.7826086956521738,0.8708333333333333,0.0,0.0,0.0,0.039923957183131284,0.0008402918005756473,0.019875774069827698,0.0003419634210179932,0.046217403755767744,0.03889789456157127,0.033136965882643844,0.06703039151892777,0.7686567216557139,0.08000000423529409,0.7286527686629772,0.06332842000494536,0.5039001000000001,0.8519952177862224,1
0.37549407114624506,0.3458333333333333,0.0,0.0,0.0,0.024714842858795705,0.00028756688390575393,0.009937892401373142,0.0003099048738853998,0.14097598345394216,0.1166936800380363,0.19072165618025289,0.1114575187386588,0.6212686584393795,0.40352940821453287,0.35673625915190704,0.19072165618025289,0.45154575,0.16104374342279815,1
0.4505928853754941,0.26666666666666666,0.0,0.0,0.0,0.03231942226431044,0.0007805411294173831,0.02360255108058689,0.00043012580697841205,0.8789052402449339,0.8452187791346741,0.9359352434761763,0.8495713180180413,0.32089554632156325,0.6129411634532872,0.32447819298308783,0.9359352434761763,0.17935319,0.12328581030076347,1
0.7509881422924901,0.7041666666666667,0.0,0.33333332333333354,0.0,0.12167302410039263,0.001196249862864297,0.04968943293854453,0.0007998730142031627,0.4187968108070274,0.38816854447462346,0.4999999668630341,0.3616523760981332,0.4888059900103025,0.6199999904705882,0.14231501789514228,0.4999999668630341,0.31801003,0.17157727184323485,1
0.6996047430830039,0.7250000000000001,0.0,0.0,0.0,0.0893536429007227,0.0018214521380262784,0.06956521953011058,0.0016425397487613083,0.34185387039051496,0.32090762010459983,0.40206186154593626,0.2977396532271347,0.5802238907781518,0.5011764852871972,0.24098671354089785,0.40206186154593626,0.30003616,0.17425703064412568,1
0.4031620553359684,0.11666666666666667,0.0,0.0,0.0,0.017110180297383967,0.00030250214173700924,0.02484470976119815,0.00030990294072262727,0.888974992687064,0.850081076580884,0.9469808545877698,0.8636009356632598,0.2817164148091168,0.6199999904705882,0.35294119656211626,0.9469808545877698,0.18426341,0.11604063723342734,1
0.5335968379446641,0.24583333333333335,0.0,0.0,0.0,0.03422053375066871,0.00031370934531415375,0.03850931611743378,0.001584252871445968,0.18151304435361873,0.17828201522108603,0.22533136800197814,0.13795791619772668,0.7537313486968142,0.38470589773702407,0.2523719525436665,0.22533136800197814,0.42128146,0.21807465615562288,2
0.3715415019762846,0.5416666666666667,0.0,0.0,0.0,0.02471482745955552,0.0002427511479065025,0.016149065705026975,0.00010953525028025956,0.010844307384796512,0.000810372769938191,0.02430044186818526,0.0062353856980394175,0.7611940309785029,0.19882353588927332,0.5445920452023375,0.02430044186818526,0.9777778,0.1272834898711197,1
0.8537549407114624,0.5583333333333333,0.0,0.0,0.0,0.019011409160173003,0.00016432377376481065,0.016149065705026975,4.541705959439585e-05,0.03692228154677867,0.04619124956394854,0.043446242463577006,0.021044426467827698,0.8861940322378312,0.17176470993079582,0.46110058283794636,0.04639175223570138,0.56415343,0.33159668206428927,2
0.13833992094861658,0.9666666666666667,0.0,0.33333332333333354,0.0,0.06463878977576687,0.0018673156613812953,0.04472049411673949,0.0005129448444759152,0.0929512011758699,0.07212317805610355,0.08026509440158251,0.1262665588069662,0.6604477731607816,0.09294118145328717,0.8178368249120546,0.11929307717751783,0.4522286,0.9086450609742329,1
0.8616600790513833,0.6875,0.0,0.0,0.49999999999999994,0.07224337602538836,0.0018734320145718784,0.11428570470275126,0.0020496525037934678,0.4203459890114946,0.38897892373564763,0.5014727724486541,0.36399064336740006,0.48320894723560387,0.6199999904705882,0.14800762885762725,0.5014727724486541,0.31446242,0.17015033016430103,1
0.2924901185770751,0.23333333333333334,0.0,0.0,0.0,0.04942966860732454,0.0010158197125312992,0.040993787764361,0.0011140541625155596,0.15517687545087144,0.1645056698906456,0.18483063928696145,0.11457521544582336,0.8488805990010302,0.31058825111418675,0.2751423110046125,0.18483063928696145,0.4148357,0.25507666172737364,2
0.7747035573122529,0.9375,0.0,0.0,0.0,0.08365019209183314,0.006886660568161285,0.07453415611589093,0.005482101953711598,0.11205783925818247,0.09562398699857363,0.11045656177867036,0.12938425551413077,0.6847014964531353,0.15058824052595152,0.7001897650839488,0.12297495859370426,0.29272884,0.979404516510985,1
0.26877470355731226,0.19999999999999998,0.0,0.0,0.0,0.043726221220488345,0.0009597997778401612,0.045962717642067226,0.001071307822036458,0.166279376182165,0.16531604185831475,0.20471281881654774,0.1262665588069662,0.7742537342065325,0.3552941096747405,0.2789374077500008,0.20471281881654774,0.41530126,0.2257725832893978,2
0.01976284584980237,0.2916666666666667,0.0,0.0,0.49999999999999994,0.14068441272824542,0.008813736843039316,0.1279503200030857,0.02056323275565986,0.0870126580019414,0.05591572046933322,0.1251841006982025,0.07638347462561264,0.5914179091633716,0.33529410861591696,0.497153716719896,0.1251841006982025,0.6281558,0.11006412910734881,1
0.3952569169960474,0.4958333333333333,0.0,0.0,0.0,0.020912544600904907,0.00024275116807351765,0.014906829210755947,0.0004167680778042825,0.040278854307632984,0.05429497799266595,0.04418262007229292,0.022603273418448214,0.9179104478865003,0.1600000052941176,0.44781785523477924,0.05007363564010577,0.57539684,0.3647482803059535,2
0.13043478260869565,0.3416666666666667,0.0,0.0,0.0,0.019011410528994358,0.00027443808645680065,0.008695647410208236,0.0002810888538523932,0.10327911629060003,0.07617504518780426,0.15537555482050402,0.07404520034153701,0.6138059795158998,0.4058823682006919,0.3605313217416979,0.15537555482050402,0.55917877,0.1580531390475745,1
0.003952569169960474,0.325,0.0,0.0,0.0,0.041825102890023315,0.0017776843708859288,0.05714285458740033,0.002521980865623034,0.13219726745770002,0.13695300840318486,0.15832106658084633,0.09976616836270714,0.8246268673131543,0.2882353006574394,0.3358633978302589,0.15832106658084633,0.40250653,0.2518126321053819,2
0.91699604743083,0.8333333333333334,0.0,0.33333332333333354,0.0,0.09125475780913435,0.006139736441312372,0.03726707693993311,0.0012503042681887534,0.1076684812600614,0.09076175519255879,0.10088365021440611,0.13094310737511744,0.6828358267222654,0.12470588714878889,0.7438330360999391,0.1237113481317279,0.33542147,0.9399804302934759,1
0.37549407114624506,0.2875,0.0,0.33333332333333354,0.0,0.053231946332895096,0.00419772689505408,0.05590062211797378,0.001370525857691513,0.1812548468243175,0.17504052005705445,0.2282768930171068,0.1371784797450201,0.7332089598288871,0.4000000105882352,0.2485768557982782,0.2282768930171068,0.4324709,0.2133043786064176,2
0.5573122529644269,0.5375000000000001,0.0,0.0,0.0,0.14448670071997605,0.0013046642070974987,0.033540370587554616,0.0005212682643388653,0.18435322414727265,0.17098866021870876,0.21428573038081197,0.16523771503545703,0.6828358267222654,0.31882352635986155,0.43074004796402254,0.21428573038081197,0.2850997,0.1584257474685249,1
0.5375494071146245,0.3458333333333333,0.0,0.6666666466666671,0.0,0.05703423432462577,0.0008066804044373888,0.08198758000077142,0.0020838416415534288,0.14794732371641592,0.15072934644027022,0.1811487512433818,0.10989867389248094,0.8059701532134105,0.3258823639653978,0.29411767518696275,0.1811487512433818,0.42781135,0.23789022212212868,2
0.06719367588932805,0.5291666666666667,0.0,0.0,0.0,0.030418250549812762,0.0005676640667350733,0.0186335373519542,0.00021639872830431144,0.04002065886973382,0.05348460456632582,0.043446242463577006,0.02338269584153715,0.9141791033874471,0.15764706330795844,0.45540798382992054,0.04860088439910984,0.5438712,0.3663242569592953,2
0.09881422924901184,0.29583333333333334,0.0,0.0,0.0,0.053231932644681595,0.0004780331795800098,0.047204963527642016,0.0031631633495451845,0.038987866661126774,0.012965964610745258,0.06774668433176227,0.03351519716242565,0.6417910422699934,0.27882353483044975,0.5370019131916365,0.06774668433176227,0.843607,0.0994169295169075,1
0.33201581027667987,0.375,0.0,0.0,0.0,0.04562738061559386,0.001299651292140995,0.02857142505767546,0.000878952932593934,0.14846373271769892,0.1547811916919059,0.17746686982719534,0.1114575187386588,0.8302238828863611,0.30588236290657433,0.3017078174443431,0.17746686982719534,0.4047922,0.2493976527600093,2
0.12648221343873517,0.49999999999999994,0.0,0.0,0.0,0.015209126301522392,0.0008141156400849274,0.022360247058369746,0.0007901769045058083,0.005163955465962988,0.001620745539876382,0.011782032461104328,0.00155884638943581,0.8078358229442804,0.16470588820761242,0.5521821772130386,0.011782032461104328,0.40740740000000003,0.15944851939146043,1
0.31225296442687744,0.35,0.0,0.0,0.0,0.041825099467969945,0.0010158205192119054,0.02111800117279496,0.00039806664671583484,0.14923832530560266,0.15559157824628508,0.17673048028917168,0.11379579302273442,0.8302238828863611,0.2988235358892733,0.31309300521371547,0.17673048028917168,0.39043593,0.24793238420452546,2
0.5573122529644269,0.7250000000000001,0.0,0.33333332333333354,0.0,0.07794679945785092,0.001783850234098712,0.06956521953011058,0.0008421235128576876,0.33333335192357405,0.3200972554302857,0.38586154355035673,0.2899454500406718,0.6361940330773835,0.4623529313979239,0.2466793245033828,0.38586154355035673,0.28914437,0.18571681709643933,1
0.24901185770750986,0.2625,0.0,0.0,0.0,0.04562736692738037,0.0005826019765288211,0.031055907884726217,0.0006545394238858775,0.14743093562915371,0.15316045504992265,0.17820324611043267,0.10911924445458317,0.8264925395626809,0.31411763815224913,0.29222010973646984,0.17820324611043267,0.41920358,0.2501304968870534,2
0.11067193675889327,0.22916666666666669,0.0,0.0,0.0,0.0874524663953503,0.002181024774774775,0.04844720270514268,0.0037108401206838834,0.15775885074388382,0.1547811916919059,0.19808542564001896,0.11769291215298794,0.7630597040675818,0.362352957868512,0.2789374077500008,0.19808542564001896,0.43824613,0.22002796703620003,2
0.1818181818181818,0.7416666666666667,0.0,0.0,0.0,0.07794675839321041,0.0045898651270360625,0.13167701964739006,0.010536753835760724,0.20655823258120007,0.19529984842220297,0.24226804902600846,0.1792673326806755,0.6902985224367896,0.35176472263667813,0.37001899529397353,0.24226804902600846,0.29741284,0.18292159081551718,1
0.41106719367588934,0.24166666666666664,0.0,0.0,0.0,0.08555137544131229,0.001543944531028163,0.04099377211218807,0.0010617683129502695,0.4151820523681503,0.3897892957033169,0.4852724411982883,0.36477005877568014,0.5261194014187458,0.5658823554948096,0.19165088279581882,0.4852724411982883,0.28965253,0.17145755701332727,1
0.11462450592885375,0.3333333333333333,0.0,0.0,0.0,0.11596957671355644,0.006516932326757274,0.07329192588248908,0.006521350784352605,0.04363542427995117,0.017828200792773103,0.08026509440158251,0.029618082241057445,0.6417910422699934,0.31764705695501727,0.47438331898001285,0.08026509440158251,0.82302064,0.12782856084257344,1
0.5731225296442688,0.9458333333333334,0.0,0.0,0.0,0.07034220978617607,0.0006012761989693849,0.059627321762278154,0.001346480775181805,0.12393494652006033,0.10940032503565904,0.10972017224064673,0.1527669562660341,0.6940298618985294,0.09294118145328717,0.78368122744834,0.14432990394455153,0.31525559999999997,0.9034679779617941,1
0.8735177865612648,0.42916666666666664,0.0,0.0,0.0,0.009505703211265152,6.348871816838328e-05,0.009937885022491613,5.3431819003540954e-05,0.037955076543921815,0.044570501981932756,0.04860088439910984,0.020265002641777,0.8675373147798785,0.19176470887197228,0.44781785523477924,0.04860088439910984,0.6031746,0.2903713837404227,2
0.28063241106719367,0.9333333333333333,0.0,0.33333332333333354,0.0,0.09695816070927668,0.001762611947101113,0.11801241999922855,0.002262806926275957,0.10508649899570872,0.08752026002852722,0.09941089764793153,0.12782539663833523,0.6791044872605254,0.129411769850519,0.7400379735101483,0.12076582311659922,0.34748083,0.9451936409617779,1
0.8853754940711462,0.19583333333333333,0.0,0.0,0.0,0.011406850286978529,0.00042515804889775165,0.009937888823733611,0.00024832863355300164,0.05809449986350116,0.04051863703823855,0.09351988075464004,0.037412314889717385,0.6940298618985294,0.31529412873356394,0.4250474540793363,0.09351988075464004,0.62222224,0.16378509719086487,1
0.5335968379446641,0.33749999999999997,0.0,0.0,0.0,0.2756653575373343,0.045147979507085885,0.022360247058369746,0.0001282361331583687,0.10741028373076014,0.08508914412551981,0.15022090758305665,0.08339828344822187,0.6455223985227776,0.362352957868512,0.398481998873002,0.15022090758305665,0.53354967,0.15627925771433304,1
0.08695652173913042,0.18333333333333332,0.0,0.0,0.0,0.07604560926426503,0.0037047539906489586,0.03975153964276151,0.0005663771749780432,0.1634392033598514,0.15802268685593748,0.2061855581282359,0.12314886209980162,0.744402986609629,0.3752941213217993,0.2770398764551054,0.2061855581282359,0.43507022,0.21371252710518512,2
0.6640316205533596,0.3875,0.0,0.0,0.0,0.05323193948878835,0.0017870132287552596,0.12546582823193614,0.0016266226058491145,0.12909889013474485,0.1166936800380363,0.15463917853726672,0.11379579302273442,0.7070895617683501,0.2847058924429065,0.46110058283794636,0.15463917853726672,0.31471258,0.15617099226235254,1
0.5928853754940712,0.55,0.0,0.0,0.0,0.013307978883603681,6.348872825189087e-05,0.011180121293160167,2.4044300512598904e-05,0.039504260325461206,0.05510534704299309,0.04270986883129699,0.021044426467827698,0.9291044746672422,0.15647059284429063,0.44212525281119364,0.05007363564010577,0.60119045,0.37726829090586145,2
0.7865612648221344,0.7416666666666667,0.0,0.0,0.0,0.03802282174239939,0.0010977530516727329,0.07080744976351243,0.0007253261461152549,0.3462432423313166,0.3290113397812912,0.4035346141124108,0.301636779372197,0.6044776140705056,0.4882353112456746,0.23719166802890584,0.4035346141124108,0.2938097,0.17979126038093013,1
0.33201581027667987,0.1875,0.0,0.0,0.0,0.04562738061559386,0.000403340545057952,0.02857141611357664,0.0013277801664088647,0.18435322414727265,0.17017828825103962,0.23858615435503566,0.14029617645218467,0.6772388175296555,0.43529411391003453,0.2485768557982782,0.23858615435503566,0.4427882000000001,0.19826437839153194,2
0.003952569169960474,0.3625,0.0,0.0,0.0,0.06844106750133742,0.0006722338720346421,0.02360247058369748,0.0003980676565769847,0.12186935931431013,0.13371151323915328,0.13770251076802276,0.09353078196318682,0.8768656735088549,0.23647059390311415,0.366223915626384,0.13770251076802276,0.35672373,0.2826650626345606,2
0.34782608695652173,0.325,0.0,0.0,0.0,0.058935356077144174,0.0029316863537068587,0.0658385109417074,0.0035077945525772798,0.15259490015785904,0.15559157824628508,0.1840942630037241,0.1161340532771924,0.8059701532134105,0.31882352635986155,0.3055028629563351,0.1840942630037241,0.4004446,0.24053932613695717,2
0.1818181818181818,0.48333333333333334,0.0,0.0,0.0,0.039923967449291414,0.0009683433321394461,0.023602490707919827,0.0003539224275799338,0.12264394493087359,0.06564019502139543,0.19955816495170714,0.09586905624726248,0.4011193951221042,0.5294117827681659,0.3776091204735552,0.19955816495170714,0.70147634,0.1205206680158018,1
0.8695652173913043,0.39999999999999997,0.0,0.0,0.0,0.03992395376107792,0.0002128741384651127,0.0186335373519542,0.00024845788135359476,0.015491867792157018,0.002431118382748123,0.0353460980460523,0.007014808822609233,0.7388059774170191,0.23058823629065742,0.5161290467466487,0.0353460980460523,0.94708997,0.13729524898661666,1
0.16205533596837943,0.21666666666666667,0.0,0.33333332333333354,0.0,0.05133081431421656,0.001109185329222489,0.043478250467189415,0.0017766068952932209,0.1559514610674349,0.14829822324390782,0.196612659818758,0.12003116539263708,0.7313432900980172,0.36352942727335624,0.3092979255461259,0.196612659818758,0.42265132,0.20654029765528653,2
0.8932806324110671,0.4458333333333333,0.0,0.0,0.0,0.0019011389996674108,1.8673126363290226e-05,0.02360248623587042,7.747601788474307e-05,0.03924606349329399,0.051053485016640886,0.04418262007229292,0.022603273418448214,0.9029850732484963,0.16470588820761242,0.45540798382992054,0.04712812851893867,0.5456349,0.34975125722815426,2
0.7707509881422925,0.35,0.0,0.0,0.0,0.058935356077144174,0.0011332012192170682,0.029813666471200838,0.000912417494978877,0.053188744018241495,0.04943273889329611,0.07142857237534188,0.037412314889717385,0.7910447785754064,0.23176471628373696,0.46110058283794636,0.07142857237534188,0.51256585,0.21738989270069414,1
0.47035573122529645,0.5208333333333334,0.0,0.0,0.0,0.020912550076190306,0.0004220136482291747,0.022360249294394452,0.00032059082062866267,0.04363542427995117,0.056726093895673374,0.047864506790393904,0.026500388339816418,0.9104477572092894,0.1623529451626297,0.45161291440901025,0.05301914541223015,0.52954143,0.3558319832328728,2
