attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,class
0.033623910336239106,0.05434782608695652,0.005979748031058575,0.0020484438344633912,0.4810126582278481,0.7515991471215352,0.0013060153411384738,0.013326871819723772,0.01428695312838746,0.018062908751167863,2
0.0112079701120797,0.17572463768115942,0.006757601433472699,0.018236736791727267,0.3449367088607595,0.82409381663113,0.0002462656439241017,0.0112066876665859,0.017582274639032214,0.05169729056368733,1
0.0448318804483188,0.0,0.00020835358993235456,3.724443335387985e-05,1.0,1.0,0.007266855066612838,0.001090380421613763,0.000650392403416728,0.0,2
0.009962640099626401,0.22644927536231885,0.007827149861792119,0.02605806779604203,0.4367088607594937,0.9008528784648188,0.00037141703673798947,0.015961957838623697,0.02215670120972987,0.05761445032700094,1
0.007471980074719801,0.010869565217391306,0.0002916950259052963,0.0018491861160201343,0.31118143459915615,0.6087420042643923,0.00036939846588615263,0.00048461352071722797,0.0005203139227333824,0.0015571473061351607,1
0.0024906600249066007,0.7663043478260869,0.00878557637548095,0.2631747527435181,0.5116033755274262,0.5277185501066098,0.027371820750908354,0.020656651320571845,0.015219182239951437,0.0012457178449081284,1
0.007471980074719801,0.005434782608695652,0.00014584751295264819,0.0010502930205794118,0.510548523206751,1.0,0.0008074283407347599,0.0004240368306275745,0.0004552746823917097,0.0006228589224540643,1
0.007471980074719801,0.036231884057971016,0.0009723167530176546,0.005573629451408118,0.28270042194092826,0.6950959488272922,0.00013726281792490912,0.0013932638720620305,0.002124615184494645,0.008408595453129867,1
0.0,0.06159420289855073,0.0001944633506035309,0.06516472281761587,0.8491561181434599,1.0,0.0018167137666532096,0.0008783620062999758,0.0006070329098556129,0.0006228589224540643,2
0.0186799501867995,0.7373188405797102,0.045289125331629466,0.04747361697452294,0.3565400843881857,0.6204690831556503,0.000863948324586193,0.07708383813908408,0.09098989723800026,0.14979757085020245,1
0.0049813200498132005,0.036231884057971016,0.0006806217271123582,0.00780829545264091,0.29641350210970463,0.7761194029850746,9.285425918449737e-05,0.0010298037315241094,0.0016476607553223778,0.007162877608221738,1
0.32378580323785805,0.05253623188405797,0.05433167113469366,0.00020111994011095117,0.01160337552742615,0.02985074626865672,0.00028259991925716585,0.014871577417009936,0.015045744265706975,0.06353161009031455,2
0.008717310087173101,0.38768115942028986,0.011896989985137444,0.05003417176760218,0.3839662447257384,0.7953091684434968,0.0003916027452563585,0.0216258783620063,0.029961410050730608,0.07536592961694177,1
0.0,0.13405797101449274,0.0004722681371800036,0.13965358952537554,0.8027426160337552,1.0,0.0009184497375857891,0.001817300702689605,0.0014742227810779168,0.003114294612270321,2
0.006226650062266501,0.021739130434782608,0.0004931034961732392,0.004022398802219022,0.4050632911392405,0.7398720682302771,0.0002563584981832862,0.0009995153864792827,0.0011273468325889954,0.004360012457178449,1
0.006226650062266501,0.15217391304347824,0.0034933951911991445,0.02636905881454693,0.1972573839662447,0.7068230277185501,8.477997577714975e-05,0.003664889750424037,0.00786974808134241,0.02647150420429773,1
0.0112079701120797,0.028985507246376812,0.0011320545052991263,0.0031527412834059286,0.509493670886076,0.8432835820895522,0.0013282196205086799,0.0027259510540344075,0.002991805055716949,0.0034257240734973534,1
0.012453300124533,0.041666666666666664,0.0017848957537538372,0.004050332127234432,0.2689873417721519,0.7814498933901919,0.00021800565199838517,0.00242306760358614,0.004400988596453194,0.011834319526627219,1
0.007471980074719801,0.05615942028985507,0.0015070909671773644,0.008499179691355382,0.30274261603375524,0.7718550106609807,9.285425918449737e-05,0.002271625878362006,0.0036638772059142347,0.015882902522578637,1
0.0,0.021739130434782608,4.1670717986470915e-05,0.02419584612834804,0.6751054852320676,1.0,0.0007064997981429148,0.00024230676035861398,0.0001300784806833456,0.0003114294612270321,2
0.008717310087173101,0.15760869565217392,0.004840748406095037,0.020471402792960055,0.1508438818565401,0.7398720682302771,9.890997174000809e-05,0.004119214926096438,0.01138186705979274,0.028340080971659923,1
0.03735990037359901,0.18840579710144928,0.02255774867000959,0.006294309236805693,0.20042194092827004,0.420042643923241,0.0007852240613645538,0.023806639205233827,0.03204266574166414,0.049828713796325134,2
0.008717310087173101,0.018115942028985508,0.0005625546928173572,0.002547519241405381,0.2805907172995781,0.8550106609808104,6.661283811061768e-05,0.0008177853162103223,0.0014959025278584745,0.006228589224540642,1
0.007471980074719801,0.16304347826086957,0.004375425388579445,0.02419584612834804,0.1339662447257384,0.8038379530916844,4.844570044408556e-05,0.003422582990065423,0.01112171009842605,0.028340080971659923,1
0.009962640099626401,0.08514492753623189,0.0029516758573750225,0.009918192602138201,0.18459915611814345,0.6343283582089553,8.477997577714975e-05,0.0029379694693481948,0.0060052898582144566,0.021177203363438184,1
0.009962640099626401,0.03804347826086957,0.0013265178559026573,0.004538234204170258,0.22784810126582278,0.5692963752665245,0.0004662898667743238,0.001574993942330991,0.002406451892641894,0.004671441918405481,1
0.0,0.028985507246376812,6.94511966441182e-05,0.031644732799124005,0.8755274261603375,1.0,0.0013120710536939845,0.0004240368306275745,0.00021679746780557603,0.0003114294612270321,2
0.012453300124533,0.1467391304347826,0.006215882099648577,0.013869826980984854,0.19409282700421943,0.8017057569296376,0.0001958013726281792,0.006421129149503271,0.015761175909465377,0.033322952351292436,1
0.053549190535491904,0.003623188405797101,0.0008681399580514773,0.00011359552172933352,0.5759493670886076,0.8304904051172708,0.00029672991522002425,0.0023624909134964864,0.0022546936651779907,0.009654313298037995,2
0.0448318804483188,0.034420289855072464,0.005090772714013862,0.0009944263705485919,0.08333333333333334,0.1396588486140725,0.0006499798142914815,0.002907681124303368,0.002948445562155834,0.006851448146994706,2
0.008717310087173101,0.1467391304347826,0.0045073826622032695,0.019074736542189562,0.36919831223628696,0.9904051172707888,0.00022204279370205895,0.007965834746789436,0.013940077179898537,0.03892868265337902,1
0.0012453300124533001,0.03079710144927536,0.00020140847026794276,0.016746959457572073,0.7067510548523207,0.7036247334754797,0.005046427129592248,0.0007572086261206688,0.00041191518883059445,0.0,2
0.0037359900373599006,0.3496376811594203,0.005340797021932688,0.09030471533148476,0.22257383966244726,0.22494669509594883,0.006661283811061769,0.00614853404409983,0.004444348090014309,0.0015571473061351607,2
0.009962640099626401,0.12681159420289853,0.004389315627908269,0.014678031184764045,0.31645569620253167,0.8901918976545843,0.0001958013726281792,0.006784589290041192,0.012270736677795602,0.03519152911865463,1
0.0784557907845579,0.13043478260869565,0.032398983234481135,0.002111759371164987,0.370253164556962,0.40831556503198296,0.014408558740411788,0.056972377029319114,0.04487707583575424,0.007785736530675802,2
0.009962640099626401,0.1467391304347826,0.005076882474685039,0.016953666062686105,0.2921940928270042,0.8624733475479744,0.0002240613645538958,0.007329779500848074,0.013788318952434635,0.03550295857988166,1
0.008717310087173101,0.021739130434782608,0.0006736766074479464,0.0030130746583288794,0.3206751054852321,0.9381663113006398,0.00015341138473960435,0.001090380421613763,0.001972856957030742,0.006228589224540642,1
0.0,0.016304347826086956,2.0835358993235454e-05,0.018609181125266064,1.0,1.0,0.0018167137666532096,0.00027259510540344074,6.50392403416728e-05,0.0,2
0.009962640099626401,0.9221014492753623,0.031829483421999365,0.10551347969154161,0.12552742616033757,0.6748400852878464,5.4501412999596286e-05,0.023806639205233827,0.06900663400251486,0.1921519775770788,1
0.09339975093399751,0.0,0.0004792132568444154,1.1173330006163958e-05,1.0,1.0,0.015139281388776746,0.002271625878362006,0.0014959025278584745,0.0,2
0.0049813200498132005,0.04710144927536232,0.0008889753170447127,0.0100429614538737,0.3744725738396625,0.802771855010661,0.00022607993540573273,0.0016355706324206445,0.002233013918397433,0.007785736530675802,1
0.0174346201743462,0.24818840579710144,0.01432778186768158,0.01711940379111087,0.399789029535865,0.7334754797441365,0.0008982640290674203,0.02701720377998546,0.033495208775961495,0.050763002180006234,1
0.0112079701120797,0.42934782608695654,0.016480768963649247,0.04430784013944315,0.31751054852320676,0.708955223880597,0.0003734356075898264,0.025411921492609645,0.03735420370290075,0.09156026160074744,1
0.0012453300124533001,0.08876811594202899,0.0006458961287902991,0.04654250614067594,0.43037974683544306,0.4776119402985075,0.0028926120306822767,0.0013629755270172037,0.0009539088583445344,0.0006228589224540643,2
0.0112079701120797,0.19384057971014493,0.0074521133999138804,0.020098958459421258,0.28164556962025317,0.7292110874200426,0.00023011707710940657,0.010419190695420404,0.017322117677665522,0.049828713796325134,1
0.047322540473225407,0.0,0.0002222438292611782,3.538221168618586e-05,1.0,1.0,0.007670569236980217,0.0011509571117034165,0.0006937518969778432,0.0,2
0.0012453300124533001,0.9728260869565217,0.007424332921256233,0.5009245930580101,0.49156118143459915,0.5692963752665245,0.0057165926524021,0.016840319844923676,0.01374495945887352,0.005605730302086578,2
0.007471980074719801,0.04528985507246377,0.001215395941272068,0.006903255722141628,0.339662447257384,0.835820895522388,0.00013322567622123534,0.002029319118003392,0.0031869227767419676,0.012457178449081284,1
0.007471980074719801,0.009057971014492754,0.00024307918825441365,0.0015828884175398935,0.32172995780590724,1.0,0.00013524424707307223,0.0004240368306275745,0.000758791137319516,0.002491435689816257,1
0.028642590286425903,0.6086956521739131,0.0561235120081119,0.02613628110608518,0.9419831223628692,1.0,0.0034901090028259985,0.23158468621274536,0.17519403373368597,0.12986608533167238,1
0.009962640099626401,0.967391304347826,0.033392135346492026,0.1106848692627278,0.0991561181434599,0.6098081023454158,6.459426725878079e-05,0.021292706566513206,0.0660148289467979,0.1659919028340081,1
0.0149439601494396,0.21739130434782608,0.010876057394468907,0.01732052373122182,0.34177215189873417,0.6695095948827292,0.0005490512716996367,0.017870123576447784,0.023392446776221654,0.04920585487387107,1
0.012453300124533,0.1322463768115942,0.0056047115691803375,0.012514129606903629,0.20569620253164556,0.6748400852878464,0.0001958013726281792,0.00605766900896535,0.0121189784503317,0.031454375583930244,1
0.008717310087173101,0.1431159420289855,0.004396260747572681,0.018609181125266064,0.31118143459915615,0.9285714285714285,0.00015139281388776746,0.006693724254906712,0.012791050600528986,0.03924011211460605,1
0.007471980074719801,0.0,0.0,0.00025326214680638294,1.0,1.0,0.0012111425111021397,0.0001817300702689605,0.0,0.0,2
0.008717310087173101,0.007246376811594203,0.00022918894892559,0.0011508529906348872,0.49894514767932496,1.0,0.00040371417036737993,0.000605766900896535,0.0007154316437584008,0.0018685767673621927,1
0.0149439601494396,0.0,4.1670717986470915e-05,0.00013035551673857946,1.0,1.0,0.002422285022204279,0.000363460140537921,0.0001300784806833456,0.0,2
0.0012453300124533001,0.9710144927536232,0.00741044268192741,0.49999348222416307,0.5126582278481012,0.5671641791044776,0.006279773920064594,0.017476375090865037,0.013679920218531847,0.005294300840859545,2
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.520042194092827,1.0,0.00044408558740411796,0.0014235522171068573,0.0017560594892251657,0.004360012457178449,1
0.006226650062266501,0.33695652173913043,0.007743808425819177,0.05802682716534479,0.14345991561181434,0.5639658848614072,5.2482842147759395e-05,0.006360552459413618,0.014221913888045787,0.052008720024914364,1
0.0,0.11594202898550725,0.0004028169405358854,0.12103137284843564,0.6265822784810126,1.0,0.00040371417036737993,0.0012418221468378967,0.001257425313272341,0.004048582995951417,2
0.0,0.04528985507246377,0.00013195727362382456,0.048404727808369935,1.0,1.0,0.005046427129592248,0.0007572086261206688,0.00041191518883059445,0.0,2
0.0,0.12318840579710146,0.0004305974191935327,0.1284802595192116,0.6487341772151899,1.0,0.000641905530884134,0.0013629755270172037,0.0013441443003945712,0.003114294612270321,2
0.0049813200498132005,0.6014492753623188,0.011515008403594795,0.12401092751674601,0.339662447257384,0.3742004264392324,0.0071962050867985464,0.01883935061788224,0.014763907557559727,0.004982871379632514,2
0.0049813200498132005,0.06340579710144928,0.0012015057019432445,0.013394960455722886,0.3734177215189874,0.9584221748400852,7.064997981429152e-05,0.002180760843227526,0.003598837965572562,0.016505761445032702,1
0.009962640099626401,0.03804347826086957,0.0013265178559026573,0.004538234204170258,0.25949367088607594,0.9626865671641791,0.0002240613645538958,0.0017567240125999516,0.003989073407622599,0.008408595453129867,1
0.007471980074719801,0.08333333333333334,0.0022363285319406054,0.012489920725223605,0.2310126582278481,0.8699360341151386,0.00024828421477593866,0.002665374363944754,0.006113688592117244,0.012145748987854251,1
0.008717310087173101,0.0,6.945119664411818e-06,0.00021974215678789109,1.0,1.0,0.0014129995962858296,0.00021201841531378726,2.1679746780557592e-05,0.0,2
0.0149439601494396,0.22101449275362317,0.011056630505743615,0.017607305868046697,0.39662447257383965,0.7846481876332622,0.000682276947920872,0.02068693966561667,0.027511598664527598,0.048271566490189974,1
0.0112079701120797,0.012681159420289856,0.0005069937355020628,0.001476741782481336,0.27531645569620256,0.8933901918976546,0.00011303996770286638,0.000726920281075842,0.001409183540736244,0.004671441918405481,1
0.0,0.22282608695652173,0.0008125790007361827,0.23090245124238115,0.41350210970464135,1.0,0.001384739604360113,0.0016355706324206445,0.0025365303733252396,0.0018685767673621927,2
0.0,0.08514492753623189,0.0002847499062408845,0.08937360449763777,0.8681434599156118,1.0,0.0019176423092450545,0.0012418221468378967,0.0008888696180028616,0.0009342883836810964,2
0.009962640099626401,0.012681159420289856,0.0004514327781867682,0.0016424795109061011,0.17932489451476794,0.7185501066098081,0.00015744852644327813,0.00045432517567240127,0.0009972683519056497,0.002491435689816257,1
0.019925280199252802,0.0,6.94511966441182e-05,9.68355267200876e-05,1.0,1.0,0.003229713362939039,0.00048461352071722797,0.00021679746780557603,0.0,2
0.0174346201743462,0.4003623188405797,0.023078632644840474,0.02754784513019723,0.3818565400843882,0.7100213219616205,0.0008760597496972142,0.04170705112672644,0.05242162771538828,0.08003737153534725,1
0.007471980074719801,0.034420289855072464,0.0009237009153667718,0.0053073317529278765,0.46518987341772156,0.9776119402985075,0.00016552280985062575,0.002059607463048219,0.0028183670814724885,0.011522890065400188,1
0.10336239103362391,0.0,0.00053477421415971,9.311108338469961e-06,1.0,1.0,0.016754138070246265,0.00251393263872062,0.0016693405021029352,0.0,2
0.007471980074719801,0.3278985507246377,0.008799466614809773,0.048404727808369935,0.15928270042194095,0.5948827292110874,5.4501412999596286e-05,0.007814393021565303,0.016975241729176603,0.06322018062908752,1
0.009962640099626401,0.4003623188405797,0.01382773325184393,0.04592238632533384,0.1582278481012658,0.6918976545842217,0.00010496568429551876,0.012175914708020355,0.03065516194770845,0.08252880722516351,1
0.0024906600249066007,0.20289855072463767,0.0023057797285847234,0.07013126800535575,0.37763713080168776,0.43710021321961623,0.0026039563988696003,0.004179791616186091,0.0033170012574253132,0.002802865151043289,2
0.0024906600249066007,0.014492753623188406,0.00013890239328823636,0.005573629451408118,0.25738396624472576,0.6449893390191898,0.00020185708518368994,0.00021201841531378726,0.0002384772145861336,0.0009342883836810964,1
0.0012453300124533001,0.9710144927536232,0.00741044268192741,0.49999348222416307,0.5126582278481012,0.525586353944563,0.016465482438433588,0.017476375090865037,0.012769370853748428,0.0018685767673621927,2
0.008717310087173101,0.04528985507246377,0.0013959690525467755,0.006039184868331616,0.2542194092827004,0.5692963752665245,0.0002079127977392006,0.001817300702689605,0.0025365303733252396,0.00903145437558393,1
0.0112079701120797,0.1539855072463768,0.005924187073743281,0.016002070790494476,0.2890295358649789,0.8336886993603413,0.00017157852240613647,0.008450448267506664,0.015587737935220915,0.04671441918405481,1
0.033623910336239106,0.05434782608695652,0.005979748031058575,0.0020484438344633912,0.4641350210970465,0.7281449893390192,0.0013100524828421477,0.012902834989096197,0.013875037939556864,0.017440049828713798,2
