attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,class
0.5,0.5268817204301075,0.5789473684210527,0.4666666666666667,0.3365057783820531,0.19627329192546583,0.28641251221896386,0.2590673575129534,2
1.0,0.5268817204301075,0.5394736842105263,0.7111111111111111,0.3399048266485385,0.25921325051759836,0.34701857282502435,0.17098445595854922,2
0.0,0.5376344086021507,0.5657894736842106,0.5333333333333334,0.2506231588488557,0.17474120082815736,0.21896383186705765,0.1761658031088083,1
0.0,0.6989247311827957,0.6973684210526316,0.6222222222222222,0.38522547020167697,0.28778467908902694,0.3802541544477027,0.30518134715025913,1
0.0,0.34408602150537637,0.381578947368421,0.48888888888888893,0.126671198731022,0.1072463768115942,0.06549364613880743,0.0922279792746114,1
0.0,0.5376344086021507,0.5,0.44444444444444453,0.20145026059370047,0.1685300207039338,0.21114369501466274,0.12538860103626945,1
0.5,0.78494623655914,0.8157894736842106,0.6444444444444445,0.4806254248810335,0.38136645962732924,0.5503421309872922,0.30569948186528506,1
0.0,0.5806451612903227,0.605263157894737,0.5555555555555557,0.28144119646498983,0.24968944099378887,0.2825024437927663,0.19326424870466324,1
0.5,0.7634408602150538,0.7763157894736843,0.7333333333333334,0.4668026285973262,0.32712215320910976,0.3949169110459433,0.3595854922279793,1
0.5,0.15053763440860213,0.14473684210526316,0.33333333333333337,0.03217765692272831,0.024016563146997932,0.02248289345063538,0.02642487046632125,1
0.5,0.6989247311827957,0.75,0.7333333333333334,0.49988669839111727,0.35983436853002077,0.5034213098729228,0.3212435233160622,2
0.0,0.7419354838709677,0.736842105263158,0.8222222222222223,0.569227283027419,0.446376811594203,0.5327468230694037,0.3740932642487047,1
0.0,0.6129032258064515,0.7236842105263159,0.7111111111111111,0.3775209607976434,0.2840579710144928,0.3626588465298142,0.24352331606217623,2
0.0,0.5698924731182797,0.47368421052631593,0.6,0.450713800135962,0.41159420289855075,0.42033235581622674,0.2533678756476684,1
0.0,0.774193548387097,0.8815789473684212,0.7111111111111111,0.6557897122139136,0.48157349896480334,0.4721407624633431,0.4507772020725389,2
0.5,0.5806451612903227,0.5789473684210527,0.6444444444444445,0.30319510537049627,0.24637681159420288,0.3401759530791788,0.18134715025906736,1
0.5,0.924731182795699,0.8815789473684212,0.6666666666666667,0.8316338092000908,0.5971014492753625,0.4525904203323558,0.766839378238342,2
0.0,0.817204301075269,0.8421052631578949,0.8444444444444444,0.5631089961477453,0.37681159420289856,0.5112414467253178,0.383419689119171,2
0.5,0.4731182795698925,0.5263157894736843,0.5555555555555557,0.2227509630636756,0.16190476190476194,0.20723362658846528,0.17098445595854922,1
0.5,0.31182795698924726,0.2894736842105263,0.48888888888888893,0.10355767051892137,0.05631469979296068,0.0527859237536657,0.09326424870466324,2
0.0,0.6881720430107527,0.736842105263158,0.6666666666666667,0.46068434171765255,0.44844720496894425,0.36754643206256105,0.2569948186528498,1
0.5,0.27956989247311825,0.2894736842105263,0.35555555555555557,0.08248357126671199,0.06252587991718427,0.08602150537634408,0.05181347150259068,1
0.5,0.6559139784946237,0.6842105263157896,0.6222222222222222,0.3582596872875595,0.339544513457557,0.32649071358748777,0.20207253886010362,1
0.0,0.6989247311827957,0.75,0.6,0.4579651031044642,0.3983436853002071,0.45943304007820135,0.2642487046632125,1
0.0,0.78494623655914,0.7763157894736843,0.6,0.46906866077498305,0.3494824016563148,0.5982404692082112,0.27979274611398963,1
0.5,0.6881720430107527,0.8026315789473686,0.7555555555555556,0.5261726716519375,0.467080745341615,0.4789833822091886,0.2849740932642487,1
0.0,0.6666666666666667,0.6842105263157896,0.6,0.46544300929073207,0.4699792960662526,0.4095796676441837,0.2191709844559586,1
0.5,0.25806451612903225,0.22368421052631582,0.44444444444444453,0.07047360072513031,0.05465838509316771,0.054740957966764425,0.036269430051813475,1
0.0,1.0,1.0,0.7777777777777778,0.8348062542488104,0.6608695652173915,0.7966764418377322,0.5652849740932643,2
0.0,0.3978494623655915,0.381578947368421,0.5111111111111112,0.1676863811466123,0.12339544513457561,0.14369501466275658,0.11917098445595856,2
0.0,0.6451612903225805,0.6447368421052633,0.6222222222222222,0.365284387038296,0.28115942028985513,0.4232649071358749,0.23316062176165805,1
1.0,0.5268817204301075,0.44736842105263164,0.4666666666666667,0.23000226603217766,0.21449275362318843,0.16520039100684264,0.15544041450777205,1
0.5,0.6666666666666667,0.6447368421052633,0.6444444444444445,0.3961024246544302,0.33084886128364394,0.3607038123167155,0.2704663212435233,1
1.0,0.30107526881720426,0.26315789473684215,0.4222222222222223,0.07070020394289603,0.0401656314699793,0.09579667644183772,0.05751295336787565,1
0.0,0.6344086021505375,0.6710526315789476,0.6444444444444445,0.4436891003852255,0.4078674948240166,0.3743890518084066,0.21658031088082905,1
0.5,0.817204301075269,0.7894736842105263,0.8222222222222223,0.682755495128031,0.3652173913043479,0.52297165200391,0.5906735751295337,2
0.0,0.6774193548387097,0.6842105263157896,0.6,0.43167912984364387,0.36894409937888206,0.37243401759530786,0.2559585492227979,1
1.0,0.5591397849462367,0.5657894736842106,0.5555555555555557,0.22818944029005211,0.1697722567287785,0.17204301075268813,0.20207253886010362,1
0.0,0.4731182795698925,0.5263157894736843,0.5555555555555557,0.24903693632449586,0.18178053830227747,0.18475073313782991,0.21761658031088085,2
0.0,0.78494623655914,0.8421052631578949,0.7777777777777778,0.7634262406526173,0.5449275362318842,0.7018572825024438,0.36787564766839387,2
0.5,0.774193548387097,0.7894736842105263,0.6666666666666667,0.5980058916836619,0.47122153209109746,0.5356793743890518,0.3626943005181348,2
1.0,0.5376344086021507,0.5526315789473684,0.5111111111111112,0.2583276682528893,0.28571428571428575,0.1593352883675464,0.1316062176165803,1
0.5,0.6129032258064515,0.6578947368421053,0.6,0.37865397688647184,0.3403726708074535,0.41055718475073305,0.1968911917098446,1
1.0,0.4731182795698925,0.42105263157894746,0.48888888888888893,0.1830953999546794,0.15196687370600415,0.14369501466275658,0.1290155440414508,1
0.5,0.7634408602150538,0.8026315789473686,0.6222222222222222,0.46770904146838893,0.31677018633540377,0.5073313782991202,0.2849740932642487,2
0.5,0.4301075268817205,0.5,0.6,0.25266258780874695,0.13995859213250522,0.21700879765395892,0.21709844559585492,2
1.0,0.33333333333333337,0.39473684210526316,0.48888888888888893,0.12848402447314752,0.08944099378881988,0.08699902248289347,0.1295336787564767,1
1.0,0.4408602150537635,0.4605263157894737,0.5555555555555557,0.24881033310673012,0.14244306418219466,0.19648093841642228,0.1606217616580311,2
0.0,0.5698924731182797,0.5263157894736843,0.7111111111111111,0.3879447088148652,0.17639751552795035,0.34701857282502435,0.3523316062176166,2
0.0,0.6236559139784945,0.618421052631579,0.7777777777777778,0.40516655336505786,0.33250517598343693,0.34701857282502435,0.23316062176165805,1
0.0,0.7419354838709677,0.8157894736842106,0.6444444444444445,0.5166553365057784,0.4356107660455487,0.5796676441837733,0.29119170984455967,1
0.0,0.806451612903226,0.7763157894736843,0.7333333333333334,0.5853161114887833,0.38302277432712223,0.5562072336265884,0.4196891191709845,2
0.5,0.6989247311827957,0.7105263157894737,0.6444444444444445,0.6761840018128258,0.4173913043478261,0.5913978494623656,0.31088082901554415,2
0.0,0.795698924731183,0.75,0.6222222222222222,0.45230002266032193,0.413664596273292,0.38807429130009774,0.2751295336787565,1
0.0,0.5806451612903227,0.6973684210526316,0.6,0.35032857466576034,0.27453416149068327,0.3020527859237536,0.2590673575129534,1
0.5,0.4193548387096775,0.4342105263157895,0.48888888888888893,0.17471108089734874,0.14161490683229816,0.1622678396871945,0.1295336787564767,1
1.0,0.6451612903225805,0.75,0.8,0.5404486743711763,0.401656314699793,0.43890518084066465,0.383419689119171,2
0.0,0.6021505376344087,0.5394736842105263,0.6444444444444445,0.31611148878314077,0.2455486542443065,0.3020527859237536,0.22072538860103627,1
0.0,0.6129032258064515,0.6578947368421053,0.6,0.3156582823476094,0.2645962732919255,0.25317693059628543,0.22797927461139902,2
0.5,0.34408602150537637,0.39473684210526316,0.48888888888888893,0.16020847496034446,0.07163561076604556,0.10166177908113393,0.15544041450777205,1
0.5,0.6344086021505375,0.6842105263157896,0.4666666666666667,0.4212553818264221,0.3896480331262941,0.3695014662756598,0.20207253886010362,1
0.0,0.6451612903225805,0.6578947368421053,0.6222222222222222,0.3229095853161116,0.22318840579710147,0.21309872922776146,0.2901554404145078,2
